"","PREDDEG_factor","Control_factor","NPT4_COMBINE","DEP_STAT_PCT_IND","PAR_ED_PCT_1STGEN","MD_FAMINC","PCTPELL","PCTFLOAN","GRAD_DEBT_MDN","WDRAW_DEBT_MDN","APPL_SCH_PCT_GE2","MD_EARN_WNE_P6","MD_EARN_WNE_P10","RPY_3YR_RT_SUPP","CDR3"
"437857","Certificate-degree","Private For-profit",11158,0.6192468619,0.5668202765,24277.13383,0.5111,0.6622,8017,2899,0.489539749,17100,14500,0.452,0.006
"206783","Certificate-degree","Private For-profit",8767,0.7949790795,0.4829268293,18126.05703,0.7105,0.5263,5805,2766.5,0.3305439331,20100,27300,0.282674772,0.308
"204990","Graduate-degree","Private Nonprofit",14962.5,0.6112138016,0.5076923077,19262.25746,0.5266,0.6008,14000,5500,0.4167031045,25000,30600,0.4088072088,0.054
"211909","Associate's-degree","Private For-profit",18300,0.7476190476,0.5882352941,12284.21885,0.7114,0.8389,8708,3491.5,0.2095238095,30800,38600,0.3787878788,0.329
"434964","Bachelor's-degree","Private For-profit",18616,0.9178236634,0.5399317561,16576.05959,0.5266,0.6292,29213,5500,0.3939029156,33400,51100,0.2638079401,0.26
"13990401","NotClassified","Public",14962.5,0.4789211836,0.447071385,21006.84805,0.5266,0.6008,9499.5,3500,0.5720083792,23900,30300,0.3265658747,0.196
"458982","Associate's-degree","Private For-profit",26933,0.4496110005,0.4104477612,24091.26457,0.6416,0.7902,29667,6334,0.3687352994,26400,32600,0.4057171515,0.252
"214175","Bachelor's-degree","Private Nonprofit",28735,0.1675324675,0.1870794078,110880.2783,0.1184,0.4938,25542,8750,0.5935064935,41300,56300,0.8648180243,0.017
"218955","Associate's-degree","Public",9333,0.5492227979,0.5608247423,13316.59181,0.7201,0,14000,5500,0.4525043178,19300,22000,0.4088072088,0
"447324","Certificate-degree","Private For-profit",20952,0.6112138016,0.5117322614,13603.23841,0.6636,0.7834,14144,4750,0.4590264941,18600,21500,0.3360739979,0.097
"125231","Bachelor's-degree","Private For-profit",14962.5,0.9717737624,0.4994075049,25300.26001,0.5748,0.7783,29167.5,7421.5,0.5328771517,48800,59700,0.317439582,0.054
"184773","Bachelor's-degree","Private Nonprofit",17087,0.2668213457,0.474025974,40843.95431,0.4278,0.7235,24245,12500,0.6102088167,31200,43700,0.6036324786,0.05
"119544","Certificate-degree","Private For-profit",13906,0.6309012876,0.6341463415,24213.90092,0.5776,0.5176,7813,6095,0.5128755365,27200,44200,0.4713375796,0.145
"399212","Certificate-degree","Public",2942,0.2984771574,0.5453960077,22075.94609,0.1148,0.0119,4500,4500,0.5517766497,26500,30600,0.3779527559,0.172
"44970003","NotClassified","Private For-profit",14962.5,0.6784203103,0.5261437908,20368.44463,0.5266,0.6008,9500,4750,0.3117066291,21100,30600,0.4158940397,0.219
"214786","Bachelor's-degree","Public",17185,0.1897023229,0.3145861601,63904.24232,0.5207,0.7546,26500,8250,0.501524534,37500,47700,0.7369187862,0.08
"155399","Bachelor's-degree","Public",15192,0.1723916944,0.2538817761,62420.7406,0.2553,0.5182,21250,7195,0.4164316842,35300,43300,0.7476340694,0.069
"454962","Certificate-degree","Private For-profit",10454,0.6112138016,0.5076923077,21598.63103,0.0476,0.0476,14000,5500,0.4167031045,25000,30600,0.4088072088,0.333
"458432","Associate's-degree","Private For-profit",18280,0.7904077442,0.5848656294,15267.65023,0.8084,0.8318,24709,6132,0.4892930478,21400,23900,0.232300885,0.216
"230199","Certificate-degree","Private For-profit",5309,0.3225806452,0.5076923077,32671.68519,0.4302,0.1744,14000,5500,0.4167031045,25000,30600,0.4088072088,0.266
"122685","Associate's-degree","Private For-profit",19329,0.6368563686,0.5942709912,16349.12475,0.8855,0.9665,19180,8750,0.4105691057,23600,26300,0.2865965615,0.256
"212753","Certificate-degree","Private For-profit",14508,0.5369928401,0.5748031496,15458.12665,0.64,0.6225,11622,5500,0.4272076372,18000,19900,0.3033033033,0.155
"116712","Bachelor's-degree","Private Nonprofit",14962.5,0.896713615,0.4300518135,26332.05689,0.5918,0.8531,22875,8785.5,0.5774647887,42000,44500,0.3918918919,0.073
"440262","Certificate-degree","Private For-profit",11987,0.6171224732,0.4930747922,16185.80209,0.7723,0.7581,9500,4650,0.2033293698,23600,36300,0.2932790224,0.369
"468893","Certificate-degree","Private For-profit",10769,0.4118895966,0.5338164251,20295.21087,0.513,0.7403,16500,4750,0.3651804671,14700,14300,0.2926829268,0.2
"114947","Certificate-degree","Private Nonprofit",25224,0.686440678,0.5076923077,24754.30696,0.0827,0.1906,9360,5500,0.4167031045,37600,38100,0.828358209,0.031
"201654","Bachelor's-degree","Private Nonprofit",22008,0.0424710425,0.1331245106,86659.00147,0.2252,0.5401,22500,9250,0.5235521236,32400,40700,0.8852791878,0.019
"205443","Bachelor's-degree","Public",15395,0.2951474201,0.5320315176,28353.75754,0.5894,0.7384,22492,6333,0.4563882064,23300,32700,0.420740064,0.212
"380465","Bachelor's-degree","Private For-profit",19600,0.9178236634,0.5399317561,16576.05959,0.453,0.5868,29213,5500,0.3939029156,33400,51100,0.2638079401,0.26
"375656","Certificate-degree","Public",232,0.6112138016,0.6363636364,15044.9927,0.2511,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"190530","Associate's-degree","Public",7185,0.4015992362,0.5054965189,14554.3238,0.7279,0.0824,6626,4750,0.5306122449,23500,32100,0.3467862481,0.133
"44867301","NotClassified","Private For-profit",14962.5,0.8045418087,0.5073885731,23057.998,0.5266,0.6008,21175.5,5500,0.4226488871,27300,30900,0.2916231148,0.185
"228246","Bachelor's-degree","Private Nonprofit",28088,0.0960640427,0.1964664311,65581.94924,0.1768,0.3237,19500,8250,0.7731821214,44900,54600,0.7455319149,0.068
"191621","Bachelor's-degree","Private Nonprofit",15407,0.2097264438,0.3656093489,43838.61025,0.4568,0.7647,25000,9500,0.5638297872,29500,39800,0.5490848586,0.145
"227313","Certificate-degree","Private For-profit",16049,0.6251331203,0.4935897436,16862.274,0.6791,0.7807,9710.5,3274,0.4142705005,17200,20800,0.3342245989,0.146
"457563","Certificate-degree","Private For-profit",17603,0.3412322275,0.38,43352.15517,0.3036,0.5952,8616,4750,0.5260663507,25000,30600,0.4088072088,0
"194693","Bachelor's-degree","Private Nonprofit",5431,0.6112138016,0.5076923077,63843.37286,0.2308,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"121345","Bachelor's-degree","Private Nonprofit",16019,0.6112138016,0.2595419847,52148.88422,0.1671,0.1438,10133,5500,0.4167031045,32400,51400,0.8372093023,0.016
"118684","Associate's-degree","Public",6470,0.5704488778,0.5530063291,12638.01252,0.3472,0.0514,4500,4750,0.3678304239,20300,24600,0.4126984127,0.265
"105482","Certificate-degree","Private For-profit",15308,0.7464788732,0.3577235772,22156.20973,0.5212,0.6606,7917,3312,0.4167031045,20900,24000,0.4821428571,0.134
"231086","Bachelor's-degree","Private Nonprofit",21501,0.1809954751,0.4341085271,51681.43642,0.5038,0.8759,25000,9500,0.7058823529,28400,34800,0.6064814815,0.176
"130943","Bachelor's-degree","Public",15707,0.0420248329,0.1918910046,110625.2842,0.1111,0.4679,23250,7000,0.752944922,42100,54900,0.8328164646,0.043
"419217","Certificate-degree","Private Nonprofit",14962.5,0.6112138016,0.5076923077,19262.25746,0.2991,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"197735","Bachelor's-degree","Private Nonprofit",7292,0.1955307263,0.5076923077,13908.76816,0.8787,0,14000,5500,0.4167031045,10700,12900,0.4088072088,0
"408039","Associate's-degree","Private For-profit",19274,0.7167097807,0.5262342091,14933.85861,0.858,0.8335,17800,4867,0.3767245627,27700,27400,0.2426065163,0.262
"446507","Certificate-degree","Private For-profit",20340,0.6112138016,0.5076923077,19949.54591,0.7273,0.8182,14000,5500,0.4167031045,25000,30600,0.4088072088,0.076
"447458","Bachelor's-degree","Private For-profit",24716,0.3581081081,0.2779220779,33546.50753,0.4159,0.67,37000,9145,0.3423423423,29700,30600,0.4442896936,0.142
"223083","Associate's-degree","Private For-profit",14962.5,0.818,0.397826087,35316.77391,0.4689,0.8444,14866,5943,0.446,25000,30600,0.619047619,0.037
"455406","Graduate-degree","Private Nonprofit",14962.5,0.6112138016,0.5076923077,19262.25746,0.5266,0.6008,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"166054","Bachelor's-degree","Private Nonprofit",19577,0.6112138016,0.5076923077,41081.4434,0.4343,0.2727,14000,5500,0.4167031045,25000,30600,0.4088072088,0.06
"241100","Bachelor's-degree","Private Nonprofit",9953,0.2798742138,0.387477314,5513.059985,0.948,0.0619,3550,2625,0.2374213836,15400,19300,0.3977777778,0.312
"448576","Associate's-degree","Private For-profit",27729,0.6795601062,0.4961274543,16074.63732,0.7381,0.9235,9791,5736,0.5390053632,32500,37000,0.3214673323,0.158
"181491","Associate's-degree","Public",7714,0.3542581212,0.4428500742,32743.03152,0.268,0.2771,10000,4500,0.3314310799,26300,33200,0.6199712644,0.149
"117195","Associate's-degree","Public",4904,0.5735475896,0.5101449275,12738.02245,0.227,0,14000,5500,0.3065512979,20100,25200,0.3214285714,0.205
"461722","Certificate-degree","Private For-profit",14962.5,0.5447154472,0.5047619048,18763.0125,0.5714,0.5536,11000,3500,0.5365853659,25000,30600,0.4088072088,0
"457262","Certificate-degree","Private For-profit",6190,0.7526315789,0.5581395349,13634.03548,0.8047,0.6279,6800,8267,0.4894736842,25000,30600,0.4088072088,0
"245281","Certificate-degree","Private For-profit",8842,0.6666666667,0.4130434783,12239.11023,0.5294,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"437705","Certificate-degree","Private Nonprofit",1890,0.6112138016,0.5076923077,0,0.8125,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"448479","Associate's-degree","Private For-profit",21633,0.765962788,0.52367531,17679.94098,0.7803,0.8658,18772,6334,0.297031896,29300,38800,0.2615683733,0.286
"226879","Associate's-degree","Private For-profit",23310,0.4694656489,0.4246575342,22969.6964,0.7444,0.9023,20000,9500,0.4770992366,21700,27100,0.1966666667,0.133
"206862","Bachelor's-degree","Private Nonprofit",13476,0.5504368546,0.3802083333,43847.7537,0.5393,0.8068,18750,9500,0.4956314535,36900,45800,0.6345991561,0.084
"203067","Graduate-degree","Private Nonprofit",14962.5,0.6112138016,0.5076923077,19262.25746,0.5266,0.6008,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"174251","Bachelor's-degree","Public",14187,0.0778443114,0.1772486772,69427.05929,0.2971,0.5336,20500,8345,0.5077844311,30000,38900,0.7566225166,0.076
"222567","Associate's-degree","Public",4532,0.5836298932,0.5170902717,22485.83244,0.1917,0.0712,5750,3500,0.4192170819,29000,34500,0.4449877751,0.214
"234933","Associate's-degree","Public",6460,0.6140079825,0.4677271337,17101.05872,0.4127,0.2602,12001,4500,0.3621732973,26800,33700,0.4303599374,0.195
"457554","Certificate-degree","Private For-profit",9275,0.625,0.5076923077,16268.67585,0.9556,0.9778,9500,5500,0.4167031045,25000,30600,0.4088072088,0
"448196","Certificate-degree","Private For-profit",14726,0.7875,0.5815217391,16162.47332,0.2733,0.2564,5118,2484,0.3666666667,19000,30600,0.3641975309,0.067
"364566","Certificate-degree","Private For-profit",13644,0.4285714286,0.7450980392,10999.98184,0.7455,0.5212,4230,2875,0.3376623377,14300,14300,0.5044247788,0.333
"177135","Associate's-degree","Public",5361,0.5074985003,0.5859264498,22863.49544,0.4775,0.2007,8899,4573,0.3641271746,21800,25100,0.425483504,0.235
"142869","Certificate-degree","Private For-profit",8146,0.6476190476,0.4731182796,14744.34794,0.5893,0.6071,6637.5,3125,0.3904761905,17900,30600,0.359375,0.147
"132851","Associate's-degree","Public",8238,0.492186029,0.538869258,21643.9399,0.557,0.3242,9660,5024.5,0.3609489738,23500,29900,0.3945182724,0.209
"220400","Associate's-degree","Public",9698,0.4784286215,0.5700462768,17326.9533,0.5083,0.0016,14000,5500,0.5349000351,21900,27700,0.4088072088,0
"100690","Bachelor's-degree","Private Nonprofit",6927,0.9071925754,0.4957264957,18409.75222,0.8688,0.9679,20168,5644.5,0.6380510441,35200,40100,0.3201581028,0.075
"206394","Associate's-degree","Private For-profit",20536,0.3286713287,0.408,26665.84816,0.6471,0.9231,23642.5,4469,0.3916083916,25800,28500,0.4198113208,0.247
"246789","Graduate-degree","Private Nonprofit",14962.5,0.6112138016,0.5076923077,19262.25746,0.5266,0.6008,14000,5500,0.4167031045,25000,30600,0.4088072088,0.25
"175698","Certificate-degree","Private For-profit",7230,0.6112138016,0.5076923077,9272.512103,0.7097,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"105297","Associate's-degree","Public",8174,0.5112676056,0.504,13853.44919,0.6495,0,14000,5500,0.3683098592,18000,20900,0.4088072088,0
"442505","Associate's-degree","Private For-profit",23985,0.6692254013,0.5272556391,15552.53166,0.7931,0.8697,34484.5,6785,0.446615492,24000,33300,0.1658706036,0.225
"461883","Associate's-degree","Private For-profit",25686,0.6112138016,0.5076923077,26009.73967,0.3111,0.4444,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"409315","Associate's-degree","Public",3350,0.3118538671,0.6464572681,17410.84082,0.4689,0,14000,5500,0.4805285659,22200,27800,0.4088072088,0
"454476","Certificate-degree","Private For-profit",21875,0.6112138016,0.5117322614,13603.23841,0.7132,0.75,14144,4750,0.4590264941,18600,21500,0.3360739979,0.097
"439774","Certificate-degree","Private For-profit",3377,0.9281045752,0.6448598131,8473.899054,0.7031,0.75,3400,3180,0.4167031045,25000,13800,0.4342105263,0.301
"407522","Certificate-degree","Public",5525,0.6112138016,0.5076923077,20988.01527,0.2212,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"442046","Certificate-degree","Private For-profit",17998,0.6427561837,0.573594132,15899.8848,0.848,0.7947,10119,4008.5,0.3475265018,20700,31000,0.2296564195,0.273
"199111","Bachelor's-degree","Public",10458,0.2952380952,0.2078877005,39387.10255,0.318,0.4588,18981,6497,0.5549206349,25400,34500,0.6397849462,0.065
"238166","Certificate-degree","Private For-profit",14018,0.4015009381,0.460385439,29853.27419,0.562,0.635,9866,4750,0.3677298311,21900,24000,0.5324675325,0.098
"198774","Associate's-degree","Public",8960,0.5833333333,0.5196775723,21469.97134,0.5116,0.1985,10500,5250,0.3300653595,22600,27400,0.5158730159,0.152
"165167","Bachelor's-degree","Private Nonprofit",23695,0.8345323741,0.5440806045,26089.4486,0.5038,0.7203,20113,11995,0.4190647482,34300,36800,0.4101796407,0.095
"229300","Bachelor's-degree","Public",14962.5,0.6901893287,0.4050880626,32724.94597,0.2458,0.6684,16437.5,13370.5,0.5559380379,64600,78700,0.8498498498,0.025
"207564","Associate's-degree","Public",6417,0.432842481,0.4603174603,25299.95823,0.3972,0.3845,12000,4344.5,0.4002677376,31100,33300,0.4941373534,0.305
"229179","Bachelor's-degree","Public",8712,0.4869109948,0.4328,31444.94336,0.4916,0.6202,19633,7513,0.6188481675,37700,44600,0.5648034398,0.087
"241614","Bachelor's-degree","Private Nonprofit",3809,0.8196721311,0.5607476636,17055.81742,0.9073,0,14000,5500,0.4167031045,25000,17400,0.4088072088,0
"455956","Certificate-degree","Private For-profit",3430,0.5047619048,0.5935483871,0,0.7739,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"153533","Associate's-degree","Public",10162,0.3738601824,0.3870532704,32425.34261,0.3549,0.4326,11898,5500,0.3617021277,27700,30400,0.5743421053,0.2
"475097","Certificate-degree","Private For-profit",40367,0.5356489945,0.3592436975,33453.7485,0.0851,0.0851,6333,2333,0.2778793419,30000,36600,0.7132352941,0.095
"113582","Bachelor's-degree","Private For-profit",24521,0.5964912281,0.3131313131,27413.1561,0.5551,0.793,41321,17740,0.4298245614,29500,32400,0.600896861,0.141
"448600","Associate's-degree","Private For-profit",18777,0.7282404508,0.5579178886,14747.50902,0.6462,0.8655,20000,6334,0.4420788979,21500,27200,0.285046729,0.187
"146205","Certificate-degree","Public",2807,0.4724612737,0.4312749004,15864.69732,0.2646,0,4122,3215.5,0.3795180723,20900,25200,0.4631956912,0.205
"104568","Certificate-degree","Private For-profit",11575,0.54058876,0.4834224599,22173.87644,0.6175,0.7543,11568,4379,0.3586083854,16300,19600,0.338658147,0.264
"15631003","NotClassified","Private For-profit",14962.5,0.7735849057,0.5831622177,11734.99628,0.5266,0.6008,10667,4750,0.4185248714,14800,16400,0.1485587583,0.131
"479992","NotClassified","Private For-profit",14962.5,0.6112138016,0.5076923077,19262.25746,0,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"146676","Associate's-degree","Private Nonprofit",17996,0.2826267664,0.4598039216,26711.15703,0.5921,0.7083,12000,6531,0.6699916874,22800,30000,0.4480712166,0.132
"200466","Associate's-degree","Public",-397,0.7010869565,0.3768115942,7842.648589,0.6677,0,14000,5500,0.2934782609,13000,17300,0.4088072088,0
"224402","Bachelor's-degree","Private For-profit",24703,0.7821434898,0.5106051633,22412.463,0.656,0.8255,39007.5,9500,0.4313374668,32400,47000,0.3574563959,0.234
"168218","Bachelor's-degree","Private Nonprofit",22977,0.0299500832,0.1426024955,68522.00141,0.1906,0.3153,7650,5500,0.608985025,37000,56500,0.90625,0.017
"182953","Certificate-degree","Private For-profit",21490,0.4205128205,0.4363636364,28179.3013,0.3333,0.5667,9500,4750,0.3641025641,17900,21400,0.527607362,0.148
"221184","Certificate-degree","Public",6078,0.6094408924,0.5084521047,18401.05658,0.4954,0.347,10879,5396,0.5216977282,23800,30800,0.2952193199,0.218
"475325","Certificate-degree","Private For-profit",18688,0.6469298246,0.5779697624,13244.94058,0.4197,0.4153,9500,5343,0.3395989975,15700,15100,0.2394366197,0.297
"174394","Bachelor's-degree","Private For-profit",20078,0.6736474695,0.3915929204,16548.88572,0.6178,0.869,29570,6009.5,0.3979057592,24900,31700,0.4293436293,0.154
"101161","Associate's-degree","Public",6321,0.4118125169,0.4753897891,22798.78913,0.5298,0.3508,7500.5,3719,0.4865890003,23700,28700,0.4092987805,0.181
"117104","Bachelor's-degree","Private Nonprofit",15727,0.2566666667,0.3726937269,38915.28607,0.3875,0.5571,22146.5,7873,0.4033333333,24200,29000,0.6108374384,0.092
"109934","Certificate-degree","Private For-profit",27919,0.657807309,0.6278026906,13333.45093,0.5975,0.5975,15916.5,5820,0.4252491694,13200,16500,0.308,0.187
"468015","Associate's-degree","Private For-profit",27217,0.8072542232,0.5156537753,16923.38828,0.6438,0.8473,26417,4750,0.4705186237,31300,28800,0.2109872611,0.23
"206880","Certificate-degree","Private For-profit",11835,0.7115987461,0.4448398577,19447.79398,0.6649,0.6126,9833,4750,0.3855799373,14600,16800,0.4444444444,0.197
"238032","Bachelor's-degree","Public",9509,0.133111906,0.345736013,62628.70095,0.2752,0.5401,21500,6500,0.5175438596,32500,43400,0.6446453408,0.098
"204699","Associate's-degree","Public",13145,0.1532136769,0.3038621634,62975.76214,0.4581,0.5564,20832,6500,0.6119522711,34400,42900,0.6622265844,0.071
"133553","Bachelor's-degree","Private Nonprofit",33180,0.5979278075,0.3763871202,38642.66734,0.2965,0.5699,25250,5500,0.3856951872,44400,61500,0.6926550271,0.073
"168740","Bachelor's-degree","Private Nonprofit",18881,0.1632390746,0.1657458564,50897.60819,0.3417,0.5762,27000,11000,0.6131105398,30400,34800,0.537366548,0.102
"157809","Bachelor's-degree","Private Nonprofit",20789,0.3590096286,0.4241982507,61724.8981,0.2556,0.5751,27000,9500,0.6066024759,41800,45900,0.6121495327,0.087
"219471","Bachelor's-degree","Public",15315,0.2934725849,0.2862723214,57788.2864,0.3028,0.604,22000,8253,0.4174934726,34400,39400,0.6986754967,0.085
"364973","Associate's-degree","Private For-profit",16419,0.6673214286,0.4621681416,17900.88767,0.4899,0.6606,11250,5524,0.3294642857,26100,29600,0.2634020619,0.289
"364593","Certificate-degree","Private For-profit",14962.5,0.7930029155,0.55,10484.26084,0,0,8179,4750,0.4081632653,17200,22600,0.1295180723,0.247
"450845","Certificate-degree","Private For-profit",21272,0.6112138016,0.5117322614,13603.23841,0.7387,0.7658,14144,4750,0.4590264941,18600,21500,0.3360739979,0.097
"443571","Certificate-degree","Private For-profit",22749,0.8359430605,0.5708245243,13721.85731,0.9894,0.9929,12125,4750,0.287544484,16800,22900,0.1611001965,0.188
"459578","Certificate-degree","Private For-profit",12837,0.4831932773,0.4855769231,23841.26499,0.3781,0.6042,12000,4750,0.3151260504,25000,30600,0.4088072088,0
"441159","Graduate-degree","Private For-profit",14962.5,0.6112138016,0.5076923077,24906.17825,0.5266,0.6008,5885,5062.5,0.4167031045,25000,30600,0.3028169014,0.077
"16645201","NotClassified","Private Nonprofit",14962.5,0.2674858223,0.2427281846,63824.37459,0.5266,0.6008,23250,9500,0.6918714556,26700,35100,0.6268486917,0.04
"408385","Certificate-degree","Private For-profit",25959,0.6800663075,0.6849315068,13043.45673,0.7902,0.67,8565,3357,0.2565271446,16400,19800,0.1833333333,0.29
"147679","Bachelor's-degree","Private Nonprofit",19291,0.2822273074,0.343003413,48129.26837,0.3646,0.6978,24934,9000,0.6895499619,33200,42500,0.7218934911,0.094
"231712","Bachelor's-degree","Public",20025,0.0496529632,0.2423076923,92461.69739,0.1784,0.5278,23000,7500,0.6390816871,34700,42500,0.7825763217,0.04
"184506","Certificate-degree","Private For-profit",15115,0.5745614035,0.5670731707,14293.29426,0.5991,0.7547,10988,5500,0.3947368421,18200,19900,0.2216216216,0.238
"11835608","NotClassified","Private For-profit",14962.5,0.5944103613,0.584273183,12270.27312,0.5266,0.6008,10071,3500,0.3665076119,15100,14100,0.2510316369,0.177
"21608301","NotClassified","Private For-profit",14962.5,0.4224376731,0.5807504078,25608.75111,0.5266,0.6008,19500,6147,0.1855955679,23600,29000,0.544093178,0.179
"462114","Graduate-degree","Private For-profit",14962.5,0.6112138016,0.5076923077,24906.17825,0.5266,0.6008,5885,5062.5,0.4167031045,25000,30600,0.3028169014,0.077
"444811","Certificate-degree","Private For-profit",19230,0.8527607362,0.5450643777,23597.72289,0.0972,0.1034,12483,4750,0.4570552147,25000,30600,0.4088072088,0
"431886","Certificate-degree","Private For-profit",15104,0.702883263,0.6387512389,14129.17404,0.5,0.4364,9482,3751,0.3382559775,18600,20300,0.154230038,0.275
"206941","Bachelor's-degree","Public",11773,0.3618363156,0.3891482853,34706.47799,0.3547,0.4327,18750,5756,0.5280140804,32300,38300,0.5739534884,0.148
"480189","Associate's-degree","Private Nonprofit",13437,0.2729349067,0.3792811839,50212.76043,0.6753,0.9184,24500,9500,0.5329272935,30500,39500,0.6666666667,0.116
"15116602","NotClassified","Private For-profit",14962.5,0.7904077442,0.5848656294,15267.65023,0.5266,0.6008,24709,6132,0.4892930478,21400,23900,0.232300885,0.216
"154794","Associate's-degree","Private For-profit",39180,0.8908045977,0.5434782609,13414.10829,0.9067,0.9515,28484,8981,0.2816091954,18900,29300,0.1652542373,0.302
"227854","Associate's-degree","Public",4966,0.5676699642,0.5906843612,18032.57893,0.3725,0.0935,10000,5500,0.5074721111,24300,28200,0.3766519824,0.234
"438647","Certificate-degree","Private For-profit",18297,0.833085686,0.5420808482,12343.45788,0.6593,0.4391,9500,4750,0.3684992571,16600,21400,0.1103974308,0.165
"445911","Certificate-degree","Private For-profit",16799,0.4979787393,0.5698434714,20923.21282,0.5912,0.667,11813,4750,0.2462943554,33900,41200,0.3425827108,0.303
"215099","Bachelor's-degree","Private Nonprofit",25690,0.2051948052,0.3209269663,64057.50294,0.2385,0.722,27000,6300,0.6935064935,39700,48300,0.7882249561,0.051
"118994","Certificate-degree","Private For-profit",3605,0.7064220183,0.4880952381,0,0.625,0.0909,14000,5500,0.2752293578,25000,30600,0.4088072088,0
"134495","Associate's-degree","Public",5210,0.4888103651,0.4841883345,21197.79109,0.4712,0.1946,8397,4795,0.4109540636,25900,32400,0.3627218935,0.157
"168005","Bachelor's-degree","Private Nonprofit",29478,0.0931941222,0.3249680987,57151.73034,0.2669,0.6043,27000,6442,0.871616396,37400,51200,0.7165314402,0.064
"210599","Certificate-degree","Private For-profit",13487,0.7505733945,0.65627498,11482.63238,0.417,0.4623,6333,3500,0.2018348624,27400,32000,0.2034001214,0.193
"448831","Bachelor's-degree","Private For-profit",18382,0.9178236634,0.5399317561,16576.05959,0.4956,0.5841,29213,5500,0.3939029156,33400,51100,0.2638079401,0.26
"454573","Certificate-degree","Private For-profit",15868,0.6708333333,0.5607685433,13036.935,0.4038,0.3953,14350,5221,0.3227564103,14700,18900,0.1886792453,0.324
"151625","Associate's-degree","Private For-profit",18910,0.7167097807,0.5262342091,14933.85861,0.8426,0.8184,17800,4867,0.3767245627,27700,27400,0.2426065163,0.262
"405854","Bachelor's-degree","Private Nonprofit",6043,0.744,0.5076923077,7905.870263,0.9153,0,14000,5500,0.4167031045,13500,12000,0.4088072088,0
"125763","Bachelor's-degree","Private Nonprofit",25880,0.0790419162,0.3746666667,65345.92166,0.3853,0.7209,25000,9500,0.8718562874,31100,44000,0.7207920792,0.064
"138284","Certificate-degree","Public",20385,0.6738544474,0.6161290323,14632.58454,0.414,0,14000,5500,0.2641509434,19800,22900,0.4088072088,0
"38561902","NotClassified","Private Nonprofit",14962.5,0.8794549266,0.4514563107,22539.50305,0.5266,0.6008,40037.5,9500,0.3867924528,34700,40400,0.3524962179,0.159
"186186","Bachelor's-degree","Private Nonprofit",12470,0.6112138016,0.1875,33874.05687,0.4356,0,14000,5500,0.4167031045,21400,26500,0.4088072088,0
"212300","Certificate-degree","Private For-profit",13337,0.6369942197,0.4733893557,13972.80302,0.493,0.5493,13585,4365,0.4115606936,15300,17600,0.175,0.255
"430388","Associate's-degree","Private For-profit",23435,0.765962788,0.52367531,17679.94098,0.7533,0.8489,18772,6334,0.297031896,29300,38800,0.2615683733,0.286
"43821202","NotClassified","Private For-profit",14962.5,0.7335135135,0.6101195633,15222.72527,0.5266,0.6008,17264,4750,0.4197297297,21100,26700,0.3330638642,0.187
"237473","Certificate-degree","Public",16149,0.735483871,0.6953125,17461.8262,0.5185,0,14000,5500,0.2838709677,25000,32000,0.4088072088,0
"220808","Bachelor's-degree","Private Nonprofit",19302,0.181372549,0.2903225806,31630.85691,0.5372,0.7872,27000,9500,0.6960784314,18100,26400,0.3897058824,0.163
"231688","Certificate-degree","Public",2879,0.6112138016,0.5076923077,18909.60252,0.4107,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"366252","Associate's-degree","Public",21391,0.228654507,0.4204022989,48355.09692,0.4224,0.7035,21000,7978,0.300555115,34800,40100,0.6954170958,0.109
"142179","Certificate-degree","Public",7820,0.7488986784,0.4344473008,19593.98939,0.6446,0.4807,8980,4713,0.2643171806,23800,26600,0.5743440233,0.154
"467784","Certificate-degree","Private For-profit",21794,0.689688716,0.5435992579,12080.41484,0.8317,0.7792,9500,4750,0.3583009079,24000,28800,0.2177525142,0.192
"239132","Certificate-degree","Private For-profit",13872,0.6827586207,0.475,13579.32541,0.7176,0.6235,15324,8399,0.3655172414,20300,19700,0.4027149321,0.2
"176628","Bachelor's-degree","Private Nonprofit",18503,0.4395604396,0.3628640777,39660.11813,0.4233,0.735,24925,8250,0.6076923077,33100,41100,0.5984126984,0.096
"205054","Certificate-degree","Private For-profit",25128,0.7951002227,0.5231958763,21118.4434,0.689,0.9207,16334,6334,0.3964365256,29900,25600,0.2759433962,0.116
"170301","Bachelor's-degree","Private Nonprofit",22764,0.0153609831,0.1860649248,86937.70368,0.2086,0.5678,26000,12589,0.7542242704,32500,42900,0.8359096314,0.033
"210076","Associate's-degree","Private For-profit",19546,0.7229766431,0.4664107486,21374.96471,0.7002,0.8673,15485,6332,0.4133623031,26900,27400,0.3767705382,0.217
