,PREDDEG_factor,Control_factor,NPT4_COMBINE,DEP_STAT_PCT_IND,PAR_ED_PCT_1STGEN,MD_FAMINC,PCTPELL,PCTFLOAN,GRAD_DEBT_MDN,WDRAW_DEBT_MDN,APPL_SCH_PCT_GE2,MD_EARN_WNE_P6,MD_EARN_WNE_P10,RPY_3YR_RT_SUPP,CDR3
407285,Associate's-degree,Private For-profit,22160,0.660547504,0.391821561,27780.38892,0.7534,0.8235,29500,7334,0.318196457,27900,32400,0.424117647,0.128
172699,Bachelor's-degree,Public,16998,0.211780663,0.310802405,50612.11067,0.3918,0.7218,25290,8750,0.489827553,30200,42700,0.633772247,0.08
422695,Certificate-degree,Private For-profit,19620,0.821782178,0.520491803,40932.87246,0.5884,0.8287,16955,9500,0.254125413,45400,42400,0.437062937,0.065
179557,Bachelor's-degree,Public,11404,0.236587873,0.416872891,43242.31991,0.3563,0.5206,21500,6802,0.454881809,27600,35900,0.587641481,0.133
230959,Bachelor's-degree,Private Nonprofit,27214,0.066914498,0.139215686,79005.96646,0.0997,0.2728,17825,5500,0.50929368,44200,55100,0.888888889,0.017
146278,Associate's-degree,Public,7279,0.451253482,0.518606493,25987.49636,0.5038,0.3092,7262,3887.5,0.355153203,23700,28100,0.554006969,0.172
176479,Bachelor's-degree,Private Nonprofit,14656,0.550982801,0.386363636,25131.14204,0.7516,0.725,21166,8332,0.530712531,28900,34700,0.408542247,0.107
450085,Bachelor's-degree,Private For-profit,28152,0.384838944,0.388059702,23464.0917,0.6082,0.8557,27722,6334,0.407604747,23500,30500,0.280527488,0.235
172954,Associate's-degree,Public,17589,0.695221445,0.392881128,26695.71268,0.4504,0.5546,15220,8046,0.332750583,33900,38600,0.541431262,0.178
447430,Certificate-degree,Private For-profit,13640,0.574912892,0.477678571,19820.61945,0.4726,0.4776,8350,4750,0.37630662,22600,20900,0.501901141,0.134
420042,Bachelor's-degree,Private For-profit,20417,0.917823663,0.539931756,16576.05959,0.4438,0.4788,29213,5500,0.393902916,33400,51100,0.26380794,0.26
220613,Bachelor's-degree,Private Nonprofit,13881,0.28327787,0.379294958,43944.54513,0.3713,0.5451,26334,7500,0.519134775,25200,33200,0.59901339,0.129
441496,Certificate-degree,Private For-profit,20359,0.766990291,0.472392638,17556.95223,0.741,0.9096,31950.5,5500,0.247572816,27500,34500,0.251141553,0.375
171322,Certificate-degree,Private For-profit,20951,0.713347609,0.566414041,11701.27806,0.7834,0.6891,9500,4750,0.34261242,17200,20600,0.098966027,0.196
159407,Associate's-degree,Public,7410,0.295290859,0.545454546,24238.00346,0.4323,0.5825,12250,5500,0.488642659,26000,31000,0.422406639,0.202
382063,Bachelor's-degree,Private For-profit,15203,0.917823663,0.539931756,16576.05959,0.7075,0.6618,29213,5500,0.393902916,33400,51100,0.26380794,0.26
201751,Associate's-degree,Private Nonprofit,7519,0.808988764,0.621875,4357.026994,0.8126,0.7705,21523,4447,0.420224719,18600,20100,0.2578125,0.275
217688,Bachelor's-degree,Private Nonprofit,18369,0.297528997,0.342748506,41566.23572,0.4942,0.7766,27000,8750,0.590519415,27200,35700,0.519125683,0.064
443669,Certificate-degree,Private For-profit,15658,0.693163752,0.619686801,13521.22433,0.5008,0.5025,9500,4750,0.326709062,19900,23300,0.254207263,0.281
243443,Bachelor's-degree,Private Nonprofit,7339,0.271447282,0.277504726,19204.8596,0.716,0.3834,14112.5,4500,0.327766863,14900,19900,0.406716418,0.243
414124,Certificate-degree,Private For-profit,12006,0.611785095,0.525727069,20915.83696,0.7945,0.8371,8550,4635,0.216637782,24300,28800,0.442896936,0.138
204820,Associate's-degree,Public,9643,0.371332498,0.407937403,53341.21628,0.843,0.918,21875,6500,0.525548889,30400,39600,0.579420039,0.138
247153,Certificate-degree,Private For-profit,25444,0.740354767,0.601787774,12627.31432,0.8883,0.8659,8456,4029,0.36962306,18400,22000,0.232118136,0.216
153825,Bachelor's-degree,Private Nonprofit,19207,0.045961003,0.227737226,89071.43707,0.2649,0.7464,27000,7118.5,0.701949861,34700,42000,0.826797386,0.05
206084,Bachelor's-degree,Public,13314,0.214536796,0.399181548,40817.32392,0.4146,0.6182,22613,6750,0.558793514,33200,40000,0.493476703,0.134
206817,Associate's-degree,Private Nonprofit,17211,0.242303873,0.475977654,28654.16979,0.7003,0.919,22000,7000,0.694141013,25700,29700,0.310704961,0.32
213385,Bachelor's-degree,Private Nonprofit,29125,0.017295598,0.133884298,102347.2917,0.1073,0.4286,23832.5,5500,0.614779874,48600,68800,0.913752914,0.018
108348,Certificate-degree,Private For-profit,20785,0.765363129,0.536912752,10048.89645,0.8878,0.949,9500,4350,0.396648045,24400,28400,0.212121212,0.2
128744,Bachelor's-degree,Private Nonprofit,23391,0.391029327,0.447533009,35416.67248,0.507,0.7259,27000,8250,0.645773433,31800,42700,0.47706422,0.156
131496,Bachelor's-degree,Private Nonprofit,25500,0.127940333,0.151533373,75384.46971,0.1386,0.3014,17500,7500,0.737808376,64300,84000,0.859970675,0.013
448983,Certificate-degree,Private For-profit,25992,0.731361304,0.668314792,9457.962345,0.7602,0.7546,7877,3753,0.314216722,19400,28000,0.222652469,0.147
179715,Associate's-degree,Public,6855,0.481037924,0.543263965,27555.93277,0.4778,0.3607,10500,5500,0.395209581,24000,27100,0.483037157,0.226
237321,Certificate-degree,Private For-profit,7593,0.55483871,0.62406015,13060.848,0.7556,0.7278,6333,5125,0.206451613,11000,15400,0.20979021,0.292
237899,Bachelor's-degree,Public,9790,0.399183674,0.501805054,27155.38995,0.4859,0.518,22001.5,6889,0.613877551,22900,29300,0.357237716,0.164
462372,Associate's-degree,Private For-profit,24118,0.765962788,0.52367531,17679.94098,0.7273,0.9091,18772,6334,0.297031896,29300,38800,0.261568373,0.286
470904,Associate's-degree,Private For-profit,22622,0.765962788,0.52367531,17679.94098,0.8514,0.7432,18772,6334,0.297031896,29300,38800,0.261568373,0.286
232937,Bachelor's-degree,Public,11736,0.325774336,0.393775802,28754.93996,0.6653,0.8303,27947,10763,0.737831858,24900,33100,0.281924972,0.181
158662,Associate's-degree,Public,7658,0.544143727,0.539335497,16722.13262,0.5699,0.4622,14250,5148,0.444752872,24700,27600,0.324081633,0.17
407355,Certificate-degree,Private For-profit,13899,0.426273458,0.421364985,29911.90714,0.4091,0.5598,12000,4865.5,0.335120643,19100,21700,0.648275862,0.049
226277,Certificate-degree,Private For-profit,13001,0.346666667,0.541975114,23568.26265,0.6797,0.6026,12000,4750,0.213333333,28400,31400,0.31680966,0.339
474702,Bachelor's-degree,Private For-profit,18244,0.917823663,0.539931756,16576.05959,0.8246,0.8772,29213,5500,0.393902916,33400,51100,0.26380794,0.26
183877,Associate's-degree,Public,7613,0.472634705,0.519818228,27339.68583,0.3654,0.1621,8000,3500,0.400296988,26200,34300,0.528061225,0.098
442790,Certificate-degree,Private For-profit,20996,0.724235561,0.590472378,10927.54432,0.8474,0.7564,10222,4750,0.3898641,20500,23700,0.134391041,0.185
240462,Bachelor's-degree,Public,13347,0.116291979,0.350715137,69418.36365,0.3236,0.6488,23000,7500,0.394948654,35700,44500,0.783851555,0.055
230807,Bachelor's-degree,Private Nonprofit,24301,0.258152174,0.29050815,54815.29825,0.2907,0.6501,23000,6500,0.604166667,36800,46300,0.740540541,0.042
155098,Associate's-degree,Public,5090,0.349170437,0.489044698,25990.17448,0.452,0.4071,5500,4750,0.435143288,23400,26900,0.428030303,0.185
114938,Associate's-degree,Public,6534,0.502753304,0.619971264,15952.9356,0.2346,0.0515,5500,4828,0.337555066,19600,25200,0.233695652,0.291
139658,Bachelor's-degree,Private Nonprofit,27164,0.146678556,0.155060353,54959.69187,0.2264,0.3994,19000,7500,0.732055283,50100,59400,0.824222035,0.023
455600,Associate's-degree,Private For-profit,19475,0.716709781,0.526234209,14933.85861,0.8608,0.82,17800,4867,0.376724563,27700,27400,0.242606516,0.262
190239,Certificate-degree,Private For-profit,15357,0.602140078,0.491573034,14399.78982,0.6554,0.5833,8172.5,3569,0.440661479,14200,14400,0.417127072,0.162
145521,Associate's-degree,Public,5258,0.474940334,0.555863343,21279.36158,0.4658,0.1859,8071,3500,0.346062053,22200,26600,0.444444444,0.266
227146,Associate's-degree,Public,8797,0.516248702,0.561531612,19804.31513,0.4809,0.4214,10920,6715,0.483454519,24900,31200,0.273214884,0.303
106883,Certificate-degree,Public,3545,0.437419355,0.620634921,14676.06273,0.5015,0.0853,2687,1751,0.421935484,17000,20900,0.364705882,0.373
442365,Bachelor's-degree,Private For-profit,26655,0.78214349,0.510605163,22412.463,0.75,0.8671,39007.5,9500,0.431337467,32400,47000,0.357456396,0.234
169734,Certificate-degree,Private For-profit,23301,0.740354767,0.601787774,12627.31432,0.9208,0.8981,8456,4029,0.36962306,18400,22000,0.232118136,0.216
434964,Bachelor's-degree,Private For-profit,18616,0.917823663,0.539931756,16576.05959,0.5266,0.6292,29213,5500,0.393902916,33400,51100,0.26380794,0.26
183910,Bachelor's-degree,Private Nonprofit,18240,0.297423888,0.474934037,40934.71503,0.4171,0.7201,25000,9500,0.62295082,34100,44400,0.551075269,0.109
184278,Certificate-degree,Private For-profit,23088,0.67721519,0.379928315,28177.06992,0.4422,0.6693,7307,4124,0.205696203,37500,49400,0.629482072,0.233
455585,Associate's-degree,Private For-profit,26250,0.660547504,0.391821561,27780.38892,0.53,0.8551,29500,7334,0.318196457,27900,32400,0.424117647,0.128
450182,Certificate-degree,Private For-profit,18252,0.79424626,0.638446215,10860.4298,0.8847,0.487,9500,4474,0.207825086,13400,14300,0.225677477,0.359
110529,Bachelor's-degree,Public,10493,0.257202659,0.42376039,31512.84312,0.4373,0.375,16444.5,7500,0.781457769,35400,50700,0.713870542,0.053
404082,Associate's-degree,Private Nonprofit,11730,0.639449324,0.531520899,18928.56903,0.68,0.6989,20223.5,6000,0.435726154,21800,26400,0.303650033,0.191
188678,Associate's-degree,Private Nonprofit,31771,0.226299694,0.257525084,31708.6433,0.2411,0.5491,8375,5500,0.504587156,22300,27800,0.408450704,0.239
459620,Associate's-degree,Private For-profit,21972,0.765962788,0.52367531,17679.94098,0.744,0.808,18772,6334,0.297031896,29300,38800,0.261568373,0.286
123642,Certificate-degree,Private For-profit,15422,0.650793651,0.588,22329.31096,0.5781,0.8272,12697.5,9573.5,0.349206349,27200,33300,0.44214876,0.246
183105,Associate's-degree,Public,17000,0.485804416,0.468468469,26312.86306,0.5052,0.5842,14575.5,6301,0.298107256,28500,31800,0.582484725,0.139
246406,Certificate-degree,Private For-profit,13286,0.825806452,0.761061947,10631.50419,0.5862,0.3276,3500,3400,0.225806452,13900,16200,0.277777778,0.541
216357,Bachelor's-degree,Private Nonprofit,19867,0.054666667,0.381924198,56816.90859,0.4731,0.8365,27800,9500,0.636,27500,37000,0.653354633,0.142
187444,Bachelor's-degree,Public,14674,0.228181469,0.427542558,43932.4057,0.407,0.6668,24077,9100,0.621876202,32000,43200,0.634377968,0.096
452036,Certificate-degree,Private For-profit,18662,0.667321429,0.462168142,17900.88767,0.75,0.9256,11250,5524,0.329464286,26100,29600,0.263402062,0.289
223427,Associate's-degree,Public,12246,0.230425556,0.431880791,32210.38892,0.2675,0.3446,9000,3500,0.571428571,30300,36400,0.500480077,0.202
441742,Certificate-degree,Private For-profit,21267,0.75862069,0.510388437,20709.31283,0.5162,0.6704,11056,3591,0.409391049,26900,44400,0.258333333,0.152
114895,Certificate-degree,Private For-profit,16700,0.627659575,0.611940299,13749.12579,0.507,0.5141,8519.5,4746,0.414893617,20000,22700,0.354166667,0.209
164720,Bachelor's-degree,Private Nonprofit,26742,0.290598291,0.359521776,53368.57563,0.4636,0.8722,25000,9500,0.601398601,31900,36800,0.592699328,0.169
404994,Associate's-degree,Private For-profit,21023,0.560044011,0.585579937,12038.46032,0.8535,0.7388,13500,5149,0.262024521,16900,24100,0.223687054,0.224
212425,Certificate-degree,Private For-profit,8195,0.774951076,0.57480315,9119.726393,0.9005,0.9154,15623,5575.5,0.273972603,15700,23500,0.205357143,0.282
136774,Bachelor's-degree,Private Nonprofit,42122,0.107208873,0.22007722,59434.68449,0.3256,0.6097,27000,9500,0.595194085,27100,34600,0.702083333,0.143
216278,Bachelor's-degree,Private Nonprofit,24095,0.017578125,0.225937183,92554.19502,0.222,0.709,25580,5750,0.764648438,36700,50000,0.874039939,0.035
133951,Bachelor's-degree,Public,11719,0.334711854,0.390942755,24782.89599,0.5914,0.4938,15250,6500,0.574037274,34800,43700,0.557700205,0.105
366748,Bachelor's-degree,Private For-profit,21654,0.679560106,0.496127454,16074.63732,0.5319,0.6454,9791,5736,0.539005363,32500,37000,0.321467332,0.158
420343,Certificate-degree,Private For-profit,13336,0.37524178,0.536527887,24622.73441,0.5403,0.6247,12750,5125,0.217739707,28000,37200,0.368368117,0.281
101897,Associate's-degree,Public,1310,0.472805344,0.612814896,20173.87974,0.6372,0,4500,2758.5,0.239503817,21500,28300,0.491638796,0.251
165699,Bachelor's-degree,Private Nonprofit,31227,0.065943239,0.186206897,100770.144,0.1683,0.6415,26511,5500,0.830550918,39200,46900,0.880418535,0.034
443687,Bachelor's-degree,Private For-profit,26445,0.769879077,0.546863284,13793.3886,0.8876,0.8862,37540,6334,0.504030781,22200,29700,0.178722683,0.225
139010,Associate's-degree,Public,4956,0.64469914,0.583243243,13374.97792,0.8586,0.6494,8157,4490,0.391731478,19500,24300,0.194341943,0.294
446792,Bachelor's-degree,Private For-profit,17465,0.673996978,0.470229628,17299.55724,0.7197,0.9085,23500,7667,0.547926809,23000,27900,0.259431901,0.268
190983,Bachelor's-degree,Private Nonprofit,23494,0.124681934,0.309933775,68891.59679,0.3476,0.7791,27000,5500,0.688295165,34900,42500,0.741301059,0.043
202514,Bachelor's-degree,Private Nonprofit,22675,0.176119403,0.424040067,51071.65481,0.486,0.8246,27000,8728.5,0.635820896,30400,37800,0.648221344,0.102
240727,Bachelor's-degree,Public,10906,0.351769332,0.297282307,49574.22153,0.2407,0.3899,18000,6500,0.449541284,36300,46100,0.751673124,0.051
141802,Associate's-degree,Public,6205,0.555410691,0.487022901,19916.27147,0.3775,0.1759,8225,3500,0.25684485,27600,29700,0.556818182,0.121
441973,Bachelor's-degree,Private For-profit,25583,0.679560106,0.496127454,16074.63732,0.6066,0.8383,9791,5736,0.539005363,32500,37000,0.321467332,0.158
206622,Bachelor's-degree,Private Nonprofit,27819,0.141530055,0.218430034,92927.95724,0.1965,0.5863,25827,7741,0.709289618,38200,47300,0.754124116,0.041
215293,Bachelor's-degree,Public,25907,0.101471431,0.248029109,77056.15612,0.1762,0.5553,25619,8250,0.574813682,36800,48800,0.761893115,0.044
475121,Bachelor's-degree,Private For-profit,28927,0.807254223,0.515653775,16923.38828,0.5212,0.4406,26417,4750,0.470518624,31300,28800,0.210987261,0.23
364168,Associate's-degree,Private For-profit,23261,0.415349887,0.363518758,26145.0057,0.5835,0.9365,16000,5500,0.326185102,23200,28300,0.445355191,0.23
218487,Associate's-degree,Public,6406,0.44665272,0.45718232,17067.9066,0.6164,0.2734,8325,3500,0.457112971,20900,24600,0.244791667,0.224
174066,Bachelor's-degree,Public,16389,0.153620942,0.196350433,72756.40162,0.2292,0.4694,20481,8751,0.54275381,38900,48300,0.755287344,0.038
211158,Bachelor's-degree,Public,18096,0.078387954,0.368246446,69935.21063,0.2949,0.672,24849.5,6500,0.563994686,33000,43900,0.745150502,0.054
215646,Certificate-degree,Private For-profit,17491,0.691089109,0.669522644,11796.465,0.5227,0.5426,9500,3657,0.283168317,19500,29300,0.199199771,0.306
212656,Bachelor's-degree,Private Nonprofit,18546,0.309967141,0.296068796,55983.60323,0.4747,0.9459,24650,8377,0.501642935,30200,38900,0.734375,0.051
165802,Associate's-degree,Private Nonprofit,26025,0.484126984,0.462238399,30656.18945,0.581,0.6579,16000,4750,0.585858586,27400,29600,0.471116816,0.184
448451,Associate's-degree,Private For-profit,21914,0.765962788,0.52367531,17679.94098,0.7191,0.8193,18772,6334,0.297031896,29300,38800,0.261568373,0.286
445647,Certificate-degree,Private For-profit,16050,0.667146974,0.432038835,22796.1549,0.2983,0.337,6333,3008.5,0.234870317,19700,21500,0.575153374,0.191
135063,Associate's-degree,Private Nonprofit,13333,0.826865672,0.545112782,14238.57455,0.8789,0.8401,34187,8688.5,0.51641791,24300,28100,0.194059406,0.145
229267,Bachelor's-degree,Private Nonprofit,22241,0.018779343,0.203252033,72510.74985,0.1446,0.3951,19500,8750,0.832550861,43400,54000,0.86875,0.027
166850,Bachelor's-degree,Private Nonprofit,27261,0.0657277,0.273098937,88117.72261,0.2482,0.6494,26000,5500,0.84115806,42500,55900,0.83483871,0.031
174376,Associate's-degree,Public,16676,0.575776791,0.385779941,27003.21629,0.4326,0.4701,13175.5,5500,0.418093426,32200,37200,0.494623656,0.15
193201,Associate's-degree,Private For-profit,12821,0.787939297,0.52230815,12818.4571,0.806,0.8362,15433,4750,0.252396166,18800,23300,0.21037182,0.126
440457,Bachelor's-degree,Private For-profit,19466,0.917823663,0.539931756,16576.05959,0.6598,0.7557,29213,5500,0.393902916,33400,51100,0.26380794,0.26
198233,Associate's-degree,Public,6810,0.50877193,0.547069272,21882.57257,0.443,0.1026,8499,3668,0.358715939,23900,26300,0.568773234,0.121
450289,Certificate-degree,Private For-profit,15951,0.78848353,0.533618923,13186.93475,0.9054,0.8833,17886.5,5945.5,0.417684164,20100,25300,0.14371517,0.282
459046,Certificate-degree,Private For-profit,11979,0.677121771,0.543429844,13027.23856,0.8274,0.7411,12343,6977,0.455719557,16700,19400,0.352739726,0.18
175227,Associate's-degree,Private Nonprofit,24096,0.583916084,0.310298103,29494.36438,0.6598,0.9269,18255,9500,0.264568765,39200,46600,0.606331169,0.201
418515,Certificate-degree,Public,13865,0.712121212,0.636363636,25968.43539,0.6748,0.6442,10350,4435.5,0.174242424,33900,36300,0.638655462,0.094
155511,Bachelor's-degree,Private Nonprofit,19967,0.139874739,0.375854214,55680.34286,0.4724,0.8409,25000,9500,0.572025052,28800,37100,0.672131148,0.161
148380,Associate's-degree,Public,5017,0.522306288,0.540201005,20316.28476,0.33,0.0787,5250,2625,0.365249152,23100,31200,0.435510888,0.195
184791,Associate's-degree,Public,6409,0.369691923,0.5477244,28912.32496,0.3006,0.1704,9000,4748.5,0.44351929,27000,33400,0.49375,0.182
230171,Associate's-degree,Public,14986,0.439909762,0.415521064,28073.56505,0.5066,0.4009,18750,6000,0.376743232,24500,33600,0.562845304,0.149
236531,Certificate-degree,Private For-profit,19379,0.724003466,0.572127139,11836.3935,0.6402,0.6192,9500,4750,0.3652513,19700,24600,0.331487889,0.155
383367,Certificate-degree,Public,8046,0.66025641,0.654135338,24786.05707,0.792,0.8285,9500,4750,0.28525641,26500,29300,0.550561798,0.129
120537,Bachelor's-degree,Private Nonprofit,22912,0.36698718,0.470483005,44044.2781,0.5373,0.7552,25000,10250,0.605769231,28600,35400,0.533007335,0.127
219037,Certificate-degree,Private For-profit,7696,0.477707006,0.397163121,21996.70282,0.5514,0.9135,11646.5,5279,0.369426752,17800,16200,0.557142857,0.23
445753,Certificate-degree,Private For-profit,9808,0.676031082,0.564554932,14834.75812,0.4819,0.4964,9500,4530,0.355648536,21000,24700,0.22176118,0.144
202480,Bachelor's-degree,Private Nonprofit,27495,0.027910393,0.121449925,114769.3757,0.1474,0.6148,26000,8250,0.780756519,41800,50600,0.877184466,0.032
107664,Certificate-degree,Public,11846,0.6838066,0.52784,14979.69964,0.6611,0.6493,17500,8548,0.387183423,23200,27900,0.208558461,0.286
215594,Certificate-degree,Private Nonprofit,21403,0.581120944,0.551495017,41884.71346,0.3062,0.6488,16217.5,4500,0.333333333,50300,54800,0.771084337,0.037
233295,Bachelor's-degree,Private Nonprofit,23186,0.022566996,0.242690059,87154.20394,0.2593,0.6778,25000,8000,0.746121298,34400,44700,0.803167421,0.079
207740,Associate's-degree,Public,11064,0.473945409,0.495201536,20256.4883,0.4351,0.1856,10745.5,4500,0.432588917,20900,26700,0.289183223,0.323
156356,Bachelor's-degree,Private Nonprofit,11194,0.58,0.477848101,33886.72573,0.5317,0.8264,24200,7301.5,0.651428571,29900,37500,0.588235294,0.139
176372,Bachelor's-degree,Public,11882,0.328427364,0.33935981,27454.19035,0.4786,0.6209,23000,10000,0.506541292,28800,35900,0.487069734,0.136
112288,Certificate-degree,Private For-profit,18197,0.693163752,0.619686801,13521.22433,0.5093,0.5093,9500,4750,0.326709062,19900,23300,0.254207263,0.281
124681,Certificate-degree,Private For-profit,20770,0.57107294,0.67063655,12251.89645,0.9332,0.98,9500,4750,0.310306199,20200,24500,0.206471495,0.225
163295,Bachelor's-degree,Private Nonprofit,35578,0.058365759,0.160810811,84487.33699,0.2317,0.6281,26000,7750,0.800259403,27000,32400,0.810372772,0.049
449320,Certificate-degree,Private For-profit,17557,0.37524178,0.536527887,24622.73441,0.6534,0.6566,12750,5125,0.217739707,28000,37200,0.368368117,0.281
155830,Certificate-degree,Public,5938,0.460063898,0.492592593,27997.77986,0.3706,0.3905,5500,2751,0.178913738,30800,29900,0.527472528,0.226
133492,Bachelor's-degree,Private Nonprofit,27569,0.269762846,0.223382046,63496.1091,0.2511,0.5823,27251,19500,0.697628459,30600,40700,0.661487236,0.088
105659,Certificate-degree,Private For-profit,20951,0.80608365,0.560587515,18729.00828,0.6731,0.7736,12708,4750,0.172053232,31600,39100,0.361179361,0.169
439996,Certificate-degree,Private For-profit,16448,0.775,0.453608247,17253.19468,0.6179,0.6992,9500,5125,0.458333333,16800,18200,0.414965986,0.235
140997,Associate's-degree,Public,7565,0.263983903,0.436639119,22727.13639,0.7229,0.5524,12378,5500,0.639034205,23400,32700,0.363376252,0.231
450836,Certificate-degree,Private For-profit,21911,0.611213802,0.511732261,13603.23841,0.8421,0.7719,14144,4750,0.459026494,18600,21500,0.336073998,0.097
184612,Bachelor's-degree,Private Nonprofit,20999,0.399047619,0.475540387,39062.43551,0.4531,0.6732,25000,11062.5,0.571428571,38200,40300,0.535064935,0.103
457077,Certificate-degree,Private For-profit,14791,0.646929825,0.577969762,13244.94058,0.4294,0.4402,9500,5343,0.339598998,15700,15100,0.23943662,0.297
134112,Certificate-degree,Private For-profit,16394,0.752703174,0.542673902,12749.70414,0.66,0.5437,11408,4703,0.313219393,20800,25000,0.202092511,0.162
425250,Certificate-degree,Private For-profit,15311,0.848167539,0.377358491,14052.15071,0.7143,0.797,9500,3500,0.460732984,20400,20900,0.309677419,0.212
224642,Associate's-degree,Public,4224,0.382011151,0.535881295,17566.27535,0.4976,0.0703,5826.5,3500,0.477866595,20200,25100,0.440640932,0.19
458353,Certificate-degree,Private For-profit,21558,0.611213802,0.511732261,13603.23841,0.6838,0.7647,14144,4750,0.459026494,18600,21500,0.336073998,0.097
103501,Certificate-degree,Private For-profit,17881,0.758196721,0.533088235,15855.9957,0.5748,0.7961,8988,3705,0.244535519,26600,28700,0.440397351,0.207
132338,Associate's-degree,Private For-profit,24253,0.483473389,0.360602094,21805.39878,0.6237,0.8109,30086.5,6499.5,0.381512605,24800,28800,0.345125463,0.194
187134,Bachelor's-degree,Public,21279,0.042624321,0.225806452,101821.571,0.1814,0.5003,21500,7750,0.721270372,45100,56000,0.849546828,0.028
438036,Certificate-degree,Private For-profit,21178,0.497978739,0.569843471,20923.21282,0.4254,0.6194,11813,4750,0.246294355,33900,41200,0.342582711,0.303
132903,Bachelor's-degree,Public,12434,0.304778214,0.348011235,33406.31965,0.3626,0.4373,16920,7148,0.547197394,34100,42900,0.618440942,0.071
239008,Certificate-degree,Public,9189,0.606198035,0.497395833,29492.91066,0.3635,0.3563,8045,4500,0.299319728,28100,33300,0.634532374,0.098
147800,Certificate-degree,Public,6005,0.375039796,0.460769231,20309.74908,0.2007,0.0183,4715,3069,0.506208214,26700,36600,0.578125,0.16
131520,Bachelor's-degree,Private Nonprofit,25358,0.120073892,0.230067568,45092.86034,0.4465,0.684,25625,10500,0.797105911,35000,46000,0.3625,0.107
455655,Certificate-degree,Private For-profit,20195,0.803697717,0.560796074,13276.55142,0.8627,0.8984,19852,5570,0.459789857,18700,22500,0.202745275,0.19
445814,Associate's-degree,Private For-profit,18998,0.688478317,0.545793232,18086.92666,0.6728,0.7462,13411,4646,0.340518347,22500,23700,0.270013569,0.178
193654,Bachelor's-degree,Private Nonprofit,32176,0.267425968,0.21037182,40359.66262,0.2486,0.4427,23000,8750,0.651480638,34800,40700,0.656073808,0.072
139463,Associate's-degree,Public,4558,0.337412587,0.529411765,27640.62109,0.6312,0.3413,9950.5,4527.5,0.405244755,25000,29400,0.452586207,0.2
207856,Bachelor's-degree,Private Nonprofit,19901,0.652046784,0.482394366,22442.94633,0.674,0.8056,22000,5500,0.510233918,26300,28500,0.496296296,0.212
215336,Certificate-degree,Private For-profit,13937,0.575757576,0.5375,11351.45147,0.8154,0.9692,7825,3650,0.222222222,13600,15800,0.278481013,0.285
164775,Associate's-degree,Public,8591,0.481876333,0.455882353,23545.6133,0.5709,0.5791,10225,4500,0.305614783,24100,27600,0.505030181,0.163
171304,Associate's-degree,Public,4604,0.478481769,0.458920591,19429.85923,0.467,0.1827,7000,3000,0.449491931,21400,26200,0.403422983,0.235
138594,Certificate-degree,Private For-profit,23955,0.708461802,0.608918503,10572.80863,0.9184,0.9984,9500,4750,0.286742035,15900,20400,0.09766881,0.166
186876,Bachelor's-degree,Public,22650,0.195224028,0.41957672,58347.80926,0.3541,0.6786,20827,9700,0.582225505,32800,46700,0.674362509,0.072
101073,Associate's-degree,Private Nonprofit,12596,0.215568862,0.490196078,16071.33099,0.8748,0.7121,20250,5500,0.642215569,19300,19900,0.150289017,0.314
181817,Associate's-degree,Public,5659,0.464088398,0.545654566,23963.42863,0.4063,0.2321,7247,3500,0.316758748,23900,27800,0.514285714,0.193
110671,Bachelor's-degree,Public,11429,0.106006222,0.438845823,36479.2876,0.5678,0.5662,18833,7158,0.888250778,31400,47200,0.660889396,0.053
155520,Bachelor's-degree,Private Nonprofit,18707,0.565135895,0.364562118,52287.95715,0.3442,0.6935,16666,8791,0.473289597,35300,39500,0.689106487,0.078
241410,Bachelor's-degree,Private Nonprofit,6172,0.188675259,0.320786382,13506.49944,0.8828,0.4868,10000,3500,0.315656032,13700,17900,0.318139098,0.284
216551,Associate's-degree,Private Nonprofit,25429,0.056338028,0.26984127,59506.4235,0.3722,0.5987,12000,8000,0.563380282,25200,40500,0.594827586,0.266
155715,Associate's-degree,Public,5990,0.547930283,0.456494325,32666.53901,0.3878,0.393,6500,3500,0.496732026,30200,31100,0.626865672,0.135
456490,Bachelor's-degree,Private Nonprofit,20805,0.277061133,0.194257789,20470.61838,0.7391,0.7826,14583,5000,0.33258553,20800,26000,0.584269663,0.145
203720,Associate's-degree,Private For-profit,19029,0.80546875,0.655273438,13146.59939,0.9215,0.962,12579.5,5367,0.35546875,19600,22400,0.209726444,0.263
248934,Associate's-degree,Private For-profit,18409,0.753609831,0.482407851,22916.80292,0.4659,0.5095,19797,5348,0.383819765,27700,37000,0.289829813,0.15
204866,Associate's-degree,Public,7266,0.371332498,0.407937403,53341.21628,0.6686,0.7289,21875,6500,0.525548889,30400,39600,0.579420039,0.138
456807,Associate's-degree,Private For-profit,23567,0.698585419,0.488853503,22790.87967,0.5649,0.7824,24373,6334,0.316376496,26100,29100,0.36248237,0.175
204255,Associate's-degree,Public,9725,0.56302521,0.58998935,18120.62226,0.6075,0.6466,17907,5904,0.451447246,21600,23800,0.302877698,0.263
150066,Bachelor's-degree,Private Nonprofit,22274,0.205882353,0.310570627,62411.38232,0.3743,0.726,27000,10757.5,0.648841355,30900,35600,0.648722628,0.06
408862,Certificate-degree,Private For-profit,14538,0.74744898,0.541538462,13935.30308,0.6903,0.8983,14500,4750,0.385204082,15600,16300,0.16254417,0.135
